Series ID,Year,Period,Label,Value
LNS14000006,1985,M03,1985 Mar,15.1
LNS14000006,1985,M04,1985 Apr,15.1
LNS14000006,1985,M05,1985 May,15.2
LNS14000006,1985,M06,1985 Jun,14.4
LNS14000006,1985,M07,1985 Jul,15.2
LNS14000006,1985,M08,1985 Aug,14.3
LNS14000006,1985,M09,1985 Sep,15.2
LNS14000006,1985,M10,1985 Oct,15.0
LNS14000006,1985,M11,1985 Nov,15.6
LNS14000006,1985,M12,1985 Dec,15.0
LNS14000006,1986,M01,1986 Jan,14.5
LNS14000006,1986,M02,1986 Feb,14.4
LNS14000006,1986,M03,1986 Mar,14.6
LNS14000006,1986,M04,1986 Apr,14.8
LNS14000006,1986,M05,1986 May,14.6
LNS14000006,1986,M06,1986 Jun,15.1
LNS14000006,1986,M07,1986 Jul,14.4
LNS14000006,1986,M08,1986 Aug,14.8
LNS14000006,1986,M09,1986 Sep,14.9
LNS14000006,1986,M10,1986 Oct,14.6
LNS14000006,1986,M11,1986 Nov,14.3
LNS14000006,1986,M12,1986 Dec,13.7
LNS14000006,1987,M01,1987 Jan,14.0
LNS14000006,1987,M02,1987 Feb,13.8
LNS14000006,1987,M03,1987 Mar,13.8
LNS14000006,1987,M04,1987 Apr,12.9
LNS14000006,1987,M05,1987 May,13.6
LNS14000006,1987,M06,1987 Jun,12.9
LNS14000006,1987,M07,1987 Jul,12.9
LNS14000006,1987,M08,1987 Aug,12.6
LNS14000006,1987,M09,1987 Sep,12.6
LNS14000006,1987,M10,1987 Oct,12.3
LNS14000006,1987,M11,1987 Nov,12.1
LNS14000006,1987,M12,1987 Dec,12.1
LNS14000006,1988,M01,1988 Jan,12.0
LNS14000006,1988,M02,1988 Feb,12.4
LNS14000006,1988,M03,1988 Mar,12.7
LNS14000006,1988,M04,1988 Apr,12.2
LNS14000006,1988,M05,1988 May,12.3
LNS14000006,1988,M06,1988 Jun,11.5
LNS14000006,1988,M07,1988 Jul,11.6
LNS14000006,1988,M08,1988 Aug,11.4
LNS14000006,1988,M09,1988 Sep,11.0
LNS14000006,1988,M10,1988 Oct,11.1
LNS14000006,1988,M11,1988 Nov,11.0
LNS14000006,1988,M12,1988 Dec,11.3
LNS14000006,1989,M01,1989 Jan,11.8
LNS14000006,1989,M02,1989 Feb,11.9
LNS14000006,1989,M03,1989 Mar,11.1
LNS14000006,1989,M04,1989 Apr,11.1
LNS14000006,1989,M05,1989 May,11.2
LNS14000006,1989,M06,1989 Jun,11.7
LNS14000006,1989,M07,1989 Jul,11.0
LNS14000006,1989,M08,1989 Aug,11.1
LNS14000006,1989,M09,1989 Sep,11.7
LNS14000006,1989,M10,1989 Oct,11.7
LNS14000006,1989,M11,1989 Nov,11.7
LNS14000006,1989,M12,1989 Dec,11.6
LNS14000006,1990,M01,1990 Jan,11.1
LNS14000006,1990,M02,1990 Feb,11.0
LNS14000006,1990,M03,1990 Mar,10.9
LNS14000006,1990,M04,1990 Apr,10.7
LNS14000006,1990,M05,1990 May,10.6
LNS14000006,1990,M06,1990 Jun,10.5
LNS14000006,1990,M07,1990 Jul,11.4
LNS14000006,1990,M08,1990 Aug,11.7
LNS14000006,1990,M09,1990 Sep,12.1
LNS14000006,1990,M10,1990 Oct,12.1
LNS14000006,1990,M11,1990 Nov,12.4
LNS14000006,1990,M12,1990 Dec,12.4
LNS14000006,1991,M01,1991 Jan,11.9
LNS14000006,1991,M02,1991 Feb,12.2
LNS14000006,1991,M03,1991 Mar,12.5
LNS14000006,1991,M04,1991 Apr,12.7
LNS14000006,1991,M05,1991 May,12.8
LNS14000006,1991,M06,1991 Jun,12.5
LNS14000006,1991,M07,1991 Jul,11.9
LNS14000006,1991,M08,1991 Aug,12.4
LNS14000006,1991,M09,1991 Sep,12.3
LNS14000006,1991,M10,1991 Oct,13.3
LNS14000006,1991,M11,1991 Nov,12.5
LNS14000006,1991,M12,1991 Dec,12.9
LNS14000006,1992,M01,1992 Jan,13.5
LNS14000006,1992,M02,1992 Feb,14.2
LNS14000006,1992,M03,1992 Mar,14.1
LNS14000006,1992,M04,1992 Apr,14.1
LNS14000006,1992,M05,1992 May,14.7
LNS14000006,1992,M06,1992 Jun,14.6
LNS14000006,1992,M07,1992 Jul,14.4
LNS14000006,1992,M08,1992 Aug,14.2
LNS14000006,1992,M09,1992 Sep,13.9
LNS14000006,1992,M10,1992 Oct,14.3
LNS14000006,1992,M11,1992 Nov,14.1
LNS14000006,1992,M12,1992 Dec,14.3
LNS14000006,1993,M01,1993 Jan,14.1
LNS14000006,1993,M02,1993 Feb,13.5
LNS14000006,1993,M03,1993 Mar,13.7
LNS14000006,1993,M04,1993 Apr,14.0
LNS14000006,1993,M05,1993 May,13.1
LNS14000006,1993,M06,1993 Jun,13.4
LNS14000006,1993,M07,1993 Jul,12.7
LNS14000006,1993,M08,1993 Aug,12.3
LNS14000006,1993,M09,1993 Sep,12.5
LNS14000006,1993,M10,1993 Oct,11.8
LNS14000006,1993,M11,1993 Nov,12.6
LNS14000006,1993,M12,1993 Dec,11.7
LNS14000006,1994,M01,1994 Jan,13.1
LNS14000006,1994,M02,1994 Feb,12.8
LNS14000006,1994,M03,1994 Mar,12.4
LNS14000006,1994,M04,1994 Apr,11.9
LNS14000006,1994,M05,1994 May,11.7
LNS14000006,1994,M06,1994 Jun,11.3
LNS14000006,1994,M07,1994 Jul,10.9
LNS14000006,1994,M08,1994 Aug,11.2
LNS14000006,1994,M09,1994 Sep,10.6
LNS14000006,1994,M10,1994 Oct,11.3
LNS14000006,1994,M11,1994 Nov,10.8
LNS14000006,1994,M12,1994 Dec,9.9
LNS14000006,1995,M01,1995 Jan,10.3
LNS14000006,1995,M02,1995 Feb,10.1
LNS14000006,1995,M03,1995 Mar,9.7
LNS14000006,1995,M04,1995 Apr,10.7
LNS14000006,1995,M05,1995 May,10.0
LNS14000006,1995,M06,1995 Jun,10.7
LNS14000006,1995,M07,1995 Jul,10.9
LNS14000006,1995,M08,1995 Aug,11.1
LNS14000006,1995,M09,1995 Sep,11.1
LNS14000006,1995,M10,1995 Oct,10.0
LNS14000006,1995,M11,1995 Nov,9.7
LNS14000006,1995,M12,1995 Dec,10.2
LNS14000006,1996,M01,1996 Jan,10.6
LNS14000006,1996,M02,1996 Feb,10.0
LNS14000006,1996,M03,1996 Mar,10.6
LNS14000006,1996,M04,1996 Apr,10.7
LNS14000006,1996,M05,1996 May,10.2
LNS14000006,1996,M06,1996 Jun,10.4
LNS14000006,1996,M07,1996 Jul,10.6
LNS14000006,1996,M08,1996 Aug,10.6
LNS14000006,1996,M09,1996 Sep,10.6
LNS14000006,1996,M10,1996 Oct,10.7
LNS14000006,1996,M11,1996 Nov,10.6
LNS14000006,1996,M12,1996 Dec,10.5
LNS14000006,1997,M01,1997 Jan,10.8
LNS14000006,1997,M02,1997 Feb,10.7
LNS14000006,1997,M03,1997 Mar,10.5
LNS14000006,1997,M04,1997 Apr,10.2
LNS14000006,1997,M05,1997 May,10.3
LNS14000006,1997,M06,1997 Jun,10.8
LNS14000006,1997,M07,1997 Jul,9.5
LNS14000006,1997,M08,1997 Aug,9.4
LNS14000006,1997,M09,1997 Sep,9.5
LNS14000006,1997,M10,1997 Oct,9.5
LNS14000006,1997,M11,1997 Nov,9.5
LNS14000006,1997,M12,1997 Dec,10.0
LNS14000006,1998,M01,1998 Jan,9.4
LNS14000006,1998,M02,1998 Feb,9.3
LNS14000006,1998,M03,1998 Mar,9.2
LNS14000006,1998,M04,1998 Apr,9.1
LNS14000006,1998,M05,1998 May,8.9
LNS14000006,1998,M06,1998 Jun,8.8
LNS14000006,1998,M07,1998 Jul,9.5
LNS14000006,1998,M08,1998 Aug,8.8
LNS14000006,1998,M09,1998 Sep,9.1
LNS14000006,1998,M10,1998 Oct,8.6
LNS14000006,1998,M11,1998 Nov,8.6
LNS14000006,1998,M12,1998 Dec,7.7
LNS14000006,1999,M01,1999 Jan,7.8
LNS14000006,1999,M02,1999 Feb,8.2
LNS14000006,1999,M03,1999 Mar,8.0
LNS14000006,1999,M04,1999 Apr,7.8
LNS14000006,1999,M05,1999 May,7.4
LNS14000006,1999,M06,1999 Jun,7.7
LNS14000006,1999,M07,1999 Jul,8.7
LNS14000006,1999,M08,1999 Aug,7.7
LNS14000006,1999,M09,1999 Sep,8.5
LNS14000006,1999,M10,1999 Oct,8.4
LNS14000006,1999,M11,1999 Nov,8.0
LNS14000006,1999,M12,1999 Dec,7.8
LNS14000006,2000,M01,2000 Jan,8.2
LNS14000006,2000,M02,2000 Feb,8.1
LNS14000006,2000,M03,2000 Mar,7.4
LNS14000006,2000,M04,2000 Apr,7.0
LNS14000006,2000,M05,2000 May,7.7
LNS14000006,2000,M06,2000 Jun,7.8
LNS14000006,2000,M07,2000 Jul,7.7
LNS14000006,2000,M08,2000 Aug,7.9
LNS14000006,2000,M09,2000 Sep,7.3
LNS14000006,2000,M10,2000 Oct,7.3
LNS14000006,2000,M11,2000 Nov,7.3
LNS14000006,2000,M12,2000 Dec,7.4
LNS14000006,2001,M01,2001 Jan,8.2
LNS14000006,2001,M02,2001 Feb,7.7
LNS14000006,2001,M03,2001 Mar,8.3
LNS14000006,2001,M04,2001 Apr,8.0
LNS14000006,2001,M05,2001 May,7.9
LNS14000006,2001,M06,2001 Jun,8.3
LNS14000006,2001,M07,2001 Jul,8.0
LNS14000006,2001,M08,2001 Aug,9.1
LNS14000006,2001,M09,2001 Sep,8.9
LNS14000006,2001,M10,2001 Oct,9.5
LNS14000006,2001,M11,2001 Nov,9.8
LNS14000006,2001,M12,2001 Dec,10.1
LNS14000006,2002,M01,2002 Jan,10.0
LNS14000006,2002,M02,2002 Feb,9.9
LNS14000006,2002,M03,2002 Mar,10.5
LNS14000006,2002,M04,2002 Apr,10.7
LNS14000006,2002,M05,2002 May,10.2
LNS14000006,2002,M06,2002 Jun,10.5
LNS14000006,2002,M07,2002 Jul,9.8
LNS14000006,2002,M08,2002 Aug,9.8
LNS14000006,2002,M09,2002 Sep,9.7
LNS14000006,2002,M10,2002 Oct,9.8
LNS14000006,2002,M11,2002 Nov,10.7
LNS14000006,2002,M12,2002 Dec,11.3
LNS14000006,2003,M01,2003 Jan,10.5
LNS14000006,2003,M02,2003 Feb,10.7
LNS14000006,2003,M03,2003 Mar,10.3
LNS14000006,2003,M04,2003 Apr,10.9
LNS14000006,2003,M05,2003 May,10.9
LNS14000006,2003,M06,2003 Jun,11.5
LNS14000006,2003,M07,2003 Jul,10.9
LNS14000006,2003,M08,2003 Aug,10.9
LNS14000006,2003,M09,2003 Sep,11.1
LNS14000006,2003,M10,2003 Oct,11.4
LNS14000006,2003,M11,2003 Nov,10.2
LNS14000006,2003,M12,2003 Dec,10.1
LNS14000006,2004,M01,2004 Jan,10.4
LNS14000006,2004,M02,2004 Feb,9.7
LNS14000006,2004,M03,2004 Mar,10.3
LNS14000006,2004,M04,2004 Apr,9.8
LNS14000006,2004,M05,2004 May,10.1
LNS14000006,2004,M06,2004 Jun,10.2
LNS14000006,2004,M07,2004 Jul,11.0
LNS14000006,2004,M08,2004 Aug,10.5
LNS14000006,2004,M09,2004 Sep,10.3
LNS14000006,2004,M10,2004 Oct,10.8
LNS14000006,2004,M11,2004 Nov,10.7
LNS14000006,2004,M12,2004 Dec,10.7
LNS14000006,2005,M01,2005 Jan,10.6
LNS14000006,2005,M02,2005 Feb,10.9
LNS14000006,2005,M03,2005 Mar,10.5
LNS14000006,2005,M04,2005 Apr,10.3
LNS14000006,2005,M05,2005 May,10.1
LNS14000006,2005,M06,2005 Jun,10.2
LNS14000006,2005,M07,2005 Jul,9.2
LNS14000006,2005,M08,2005 Aug,9.7
LNS14000006,2005,M09,2005 Sep,9.4
LNS14000006,2005,M10,2005 Oct,9.1
LNS14000006,2005,M11,2005 Nov,10.6
LNS14000006,2005,M12,2005 Dec,9.2
LNS14000006,2006,M01,2006 Jan,8.9
LNS14000006,2006,M02,2006 Feb,9.5
LNS14000006,2006,M03,2006 Mar,9.5
LNS14000006,2006,M04,2006 Apr,9.4
LNS14000006,2006,M05,2006 May,8.7
LNS14000006,2006,M06,2006 Jun,8.9
LNS14000006,2006,M07,2006 Jul,9.5
LNS14000006,2006,M08,2006 Aug,8.8
LNS14000006,2006,M09,2006 Sep,9.0
LNS14000006,2006,M10,2006 Oct,8.4
LNS14000006,2006,M11,2006 Nov,8.5
LNS14000006,2006,M12,2006 Dec,8.3
LNS14000006,2007,M01,2007 Jan,7.9
LNS14000006,2007,M02,2007 Feb,8.0
LNS14000006,2007,M03,2007 Mar,8.4
LNS14000006,2007,M04,2007 Apr,8.3
LNS14000006,2007,M05,2007 May,8.3
LNS14000006,2007,M06,2007 Jun,8.5
LNS14000006,2007,M07,2007 Jul,8.1
LNS14000006,2007,M08,2007 Aug,7.6
LNS14000006,2007,M09,2007 Sep,8.0
LNS14000006,2007,M10,2007 Oct,8.5
LNS14000006,2007,M11,2007 Nov,8.5
LNS14000006,2007,M12,2007 Dec,9.0
LNS14000006,2008,M01,2008 Jan,9.1
LNS14000006,2008,M02,2008 Feb,8.4
LNS14000006,2008,M03,2008 Mar,9.2
LNS14000006,2008,M04,2008 Apr,8.6
LNS14000006,2008,M05,2008 May,9.6
LNS14000006,2008,M06,2008 Jun,9.4
LNS14000006,2008,M07,2008 Jul,10.0
LNS14000006,2008,M08,2008 Aug,10.6
LNS14000006,2008,M09,2008 Sep,11.3
LNS14000006,2008,M10,2008 Oct,11.4
LNS14000006,2008,M11,2008 Nov,11.5
LNS14000006,2008,M12,2008 Dec,12.1
LNS14000006,2009,M01,2009 Jan,12.7
LNS14000006,2009,M02,2009 Feb,13.7
LNS14000006,2009,M03,2009 Mar,13.7
LNS14000006,2009,M04,2009 Apr,15.0
LNS14000006,2009,M05,2009 May,15.0
LNS14000006,2009,M06,2009 Jun,14.8
LNS14000006,2009,M07,2009 Jul,14.8
LNS14000006,2009,M08,2009 Aug,14.8
LNS14000006,2009,M09,2009 Sep,15.3
LNS14000006,2009,M10,2009 Oct,15.8
LNS14000006,2009,M11,2009 Nov,15.7
LNS14000006,2009,M12,2009 Dec,16.1
LNS14000006,2010,M01,2010 Jan,16.5
LNS14000006,2010,M02,2010 Feb,16.1
LNS14000006,2010,M03,2010 Mar,16.8
LNS14000006,2010,M04,2010 Apr,16.6
LNS14000006,2010,M05,2010 May,15.5
LNS14000006,2010,M06,2010 Jun,15.2
LNS14000006,2010,M07,2010 Jul,15.6
LNS14000006,2010,M08,2010 Aug,15.9
LNS14000006,2010,M09,2010 Sep,16.0
LNS14000006,2010,M10,2010 Oct,15.6
LNS14000006,2010,M11,2010 Nov,16.2
LNS14000006,2010,M12,2010 Dec,15.5
LNS14000006,2011,M01,2011 Jan,15.8
LNS14000006,2011,M02,2011 Feb,15.5
LNS14000006,2011,M03,2011 Mar,15.8
LNS14000006,2011,M04,2011 Apr,16.5
LNS14000006,2011,M05,2011 May,16.3
LNS14000006,2011,M06,2011 Jun,16.2
LNS14000006,2011,M07,2011 Jul,15.9
LNS14000006,2011,M08,2011 Aug,16.4
LNS14000006,2011,M09,2011 Sep,15.9
LNS14000006,2011,M10,2011 Oct,14.6
LNS14000006,2011,M11,2011 Nov,15.6
LNS14000006,2011,M12,2011 Dec,15.4
LNS14000006,2012,M01,2012 Jan,13.6
LNS14000006,2012,M02,2012 Feb,14.0
LNS14000006,2012,M03,2012 Mar,14.0
LNS14000006,2012,M04,2012 Apr,13.3
LNS14000006,2012,M05,2012 May,13.5
LNS14000006,2012,M06,2012 Jun,14.5
LNS14000006,2012,M07,2012 Jul,14.2
LNS14000006,2012,M08,2012 Aug,13.8
LNS14000006,2012,M09,2012 Sep,13.6
LNS14000006,2012,M10,2012 Oct,14.1
LNS14000006,2012,M11,2012 Nov,13.3
LNS14000006,2012,M12,2012 Dec,14.0
LNS14000006,2013,M01,2013 Jan,13.7
LNS14000006,2013,M02,2013 Feb,13.8
LNS14000006,2013,M03,2013 Mar,13.0
LNS14000006,2013,M04,2013 Apr,13.3
LNS14000006,2013,M05,2013 May,13.4
LNS14000006,2013,M06,2013 Jun,14.2
LNS14000006,2013,M07,2013 Jul,12.6
LNS14000006,2013,M08,2013 Aug,12.8
LNS14000006,2013,M09,2013 Sep,13.0
LNS14000006,2013,M10,2013 Oct,12.8
LNS14000006,2013,M11,2013 Nov,12.3
LNS14000006,2013,M12,2013 Dec,11.9
LNS14000006,2014,M01,2014 Jan,12.1
LNS14000006,2014,M02,2014 Feb,11.8
LNS14000006,2014,M03,2014 Mar,12.1
LNS14000006,2014,M04,2014 Apr,11.6
LNS14000006,2014,M05,2014 May,11.4
LNS14000006,2014,M06,2014 Jun,11.0
LNS14000006,2014,M07,2014 Jul,11.6
LNS14000006,2014,M08,2014 Aug,11.4
LNS14000006,2014,M09,2014 Sep,11.0
LNS14000006,2014,M10,2014 Oct,10.6
LNS14000006,2014,M11,2014 Nov,10.9
LNS14000006,2014,M12,2014 Dec,10.6
LNS14000006,2015,M01,2015 Jan,10.3
LNS14000006,2015,M02,2015 Feb,10.1
LNS14000006,2015,M03,2015 Mar,9.9
LNS14000006,2015,M04,2015 Apr,9.7
LNS14000006,2015,M05,2015 May,10.3
LNS14000006,2015,M06,2015 Jun,9.7
LNS14000006,2015,M07,2015 Jul,9.1
LNS14000006,2015,M08,2015 Aug,9.4
LNS14000006,2015,M09,2015 Sep,9.3
LNS14000006,2015,M10,2015 Oct,9.0
LNS14000006,2015,M11,2015 Nov,9.4
LNS14000006,2015,M12,2015 Dec,8.5
LNS14000006,2016,M01,2016 Jan,8.5
LNS14000006,2016,M02,2016 Feb,8.6
LNS14000006,2016,M03,2016 Mar,8.9
LNS14000006,2016,M04,2016 Apr,8.8
LNS14000006,2016,M05,2016 May,8.2
LNS14000006,2016,M06,2016 Jun,8.7
LNS14000006,2016,M07,2016 Jul,8.2
LNS14000006,2016,M08,2016 Aug,8.0
LNS14000006,2016,M09,2016 Sep,8.5
LNS14000006,2016,M10,2016 Oct,8.5
LNS14000006,2016,M11,2016 Nov,8.2
LNS14000006,2016,M12,2016 Dec,8.0
LNS14000006,2017,M01,2017 Jan,7.5
LNS14000006,2017,M02,2017 Feb,8.0
LNS14000006,2017,M03,2017 Mar,7.8
LNS14000006,2017,M04,2017 Apr,7.7
LNS14000006,2017,M05,2017 May,7.7
LNS14000006,2017,M06,2017 Jun,6.9
LNS14000006,2017,M07,2017 Jul,7.3
LNS14000006,2017,M08,2017 Aug,7.7
LNS14000006,2017,M09,2017 Sep,7.2
LNS14000006,2017,M10,2017 Oct,7.6
LNS14000006,2017,M11,2017 Nov,7.5
LNS14000006,2017,M12,2017 Dec,6.7
LNS14000006,2018,M01,2018 Jan,7.5
LNS14000006,2018,M02,2018 Feb,6.8
LNS14000006,2018,M03,2018 Mar,6.7
LNS14000006,2018,M04,2018 Apr,6.4
LNS14000006,2018,M05,2018 May,5.9
LNS14000006,2018,M06,2018 Jun,6.4
LNS14000006,2018,M07,2018 Jul,6.5
LNS14000006,2018,M08,2018 Aug,6.3
LNS14000006,2018,M09,2018 Sep,6.1
LNS14000006,2018,M10,2018 Oct,6.5
LNS14000006,2018,M11,2018 Nov,6.1
LNS14000006,2018,M12,2018 Dec,6.6
LNS14000006,2019,M01,2019 Jan,7.0
LNS14000006,2019,M02,2019 Feb,7.2
LNS14000006,2019,M03,2019 Mar,6.7
LNS14000006,2019,M04,2019 Apr,6.7
LNS14000006,2019,M05,2019 May,6.1
LNS14000006,2019,M06,2019 Jun,5.8
LNS14000006,2019,M07,2019 Jul,5.7
LNS14000006,2019,M08,2019 Aug,5.3
LNS14000006,2019,M09,2019 Sep,5.3
LNS14000006,2019,M10,2019 Oct,5.5
LNS14000006,2019,M11,2019 Nov,5.5
LNS14000006,2019,M12,2019 Dec,6.0
LNS14000006,2020,M01,2020 Jan,6.4
LNS14000006,2020,M02,2020 Feb,6.1
LNS14000006,2020,M03,2020 Mar,7.0
LNS14000006,2020,M04,2020 Apr,16.9
LNS14000006,2020,M05,2020 May,16.8
LNS14000006,2020,M06,2020 Jun,15.3
LNS14000006,2020,M07,2020 Jul,14.3
LNS14000006,2020,M08,2020 Aug,12.8
LNS14000006,2020,M09,2020 Sep,12.0
LNS14000006,2020,M10,2020 Oct,10.9
LNS14000006,2020,M11,2020 Nov,10.3
LNS14000006,2020,M12,2020 Dec,10.0
LNS14000006,2021,M01,2021 Jan,9.4
LNS14000006,2021,M02,2021 Feb,9.9
LNS14000006,2021,M03,2021 Mar,9.7
LNS14000006,2021,M04,2021 Apr,10.2
LNS14000006,2021,M05,2021 May,9.0
LNS14000006,2021,M06,2021 Jun,9.1
LNS14000006,2021,M07,2021 Jul,8.1
LNS14000006,2021,M08,2021 Aug,8.6
LNS14000006,2021,M09,2021 Sep,7.7
LNS14000006,2021,M10,2021 Oct,7.6
LNS14000006,2021,M11,2021 Nov,6.4
LNS14000006,2021,M12,2021 Dec,7.0
LNS14000006,2022,M01,2022 Jan,7.0
LNS14000006,2022,M02,2022 Feb,6.7
LNS14000006,2022,M03,2022 Mar,6.3
LNS14000006,2022,M04,2022 Apr,6.1
LNS14000006,2022,M05,2022 May,6.2
LNS14000006,2022,M06,2022 Jun,5.8
LNS14000006,2022,M07,2022 Jul,5.9
LNS14000006,2022,M08,2022 Aug,6.4
LNS14000006,2022,M09,2022 Sep,5.8
LNS14000006,2022,M10,2022 Oct,5.8
LNS14000006,2022,M11,2022 Nov,5.6
LNS14000006,2022,M12,2022 Dec,5.7
LNS14000006,2023,M01,2023 Jan,5.4
LNS14000006,2023,M02,2023 Feb,5.8
LNS14000006,2023,M03,2023 Mar,5.0
LNS14000006,2023,M04,2023 Apr,4.8
LNS14000006,2023,M05,2023 May,5.7
LNS14000006,2023,M06,2023 Jun,6.0
LNS14000006,2023,M07,2023 Jul,5.7
LNS14000006,2023,M08,2023 Aug,5.3
LNS14000006,2023,M09,2023 Sep,5.7
LNS14000006,2023,M10,2023 Oct,5.9
LNS14000006,2023,M11,2023 Nov,5.8
LNS14000006,2023,M12,2023 Dec,5.2
LNS14000006,2024,M01,2024 Jan,5.3
LNS14000006,2024,M02,2024 Feb,5.6
LNS14000006,2024,M03,2024 Mar,6.4
LNS14000006,2024,M04,2024 Apr,5.6
LNS14000006,2024,M05,2024 May,6.1
LNS14000006,2024,M06,2024 Jun,6.3
LNS14000006,2024,M07,2024 Jul,6.3
LNS14000006,2024,M08,2024 Aug,6.1
LNS14000006,2024,M09,2024 Sep,5.7
LNS14000006,2024,M10,2024 Oct,5.7
LNS14000006,2024,M11,2024 Nov,6.4
LNS14000006,2024,M12,2024 Dec,6.1
LNS14000006,2025,M01,2025 Jan,6.2
LNS14000006,2025,M02,2025 Feb,6.0
LNS14000006,2025,M03,2025 Mar,6.2
LNS14000006,2025,M04,2025 Apr,6.3
LNS14000006,2025,M05,2025 May,6.0
LNS14000009,1973,M03,1973 Mar,7.3
LNS14000009,1973,M04,1973 Apr,7.9
LNS14000009,1973,M05,1973 May,8.1
LNS14000009,1973,M06,1973 Jun,7.9
LNS14000009,1973,M07,1973 Jul,7.2
LNS14000009,1973,M08,1973 Aug,7.4
LNS14000009,1973,M09,1973 Sep,7.7
LNS14000009,1973,M10,1973 Oct,8.0
LNS14000009,1973,M11,1973 Nov,8.1
LNS14000009,1973,M12,1973 Dec,7.6
LNS14000009,1974,M01,1974 Jan,7.6
LNS14000009,1974,M02,1974 Feb,7.8
LNS14000009,1974,M03,1974 Mar,7.6
LNS14000009,1974,M04,1974 Apr,7.0
LNS14000009,1974,M05,1974 May,7.3
LNS14000009,1974,M06,1974 Jun,8.6
LNS14000009,1974,M07,1974 Jul,8.8
LNS14000009,1974,M08,1974 Aug,8.1
LNS14000009,1974,M09,1974 Sep,8.1
LNS14000009,1974,M10,1974 Oct,8.2
LNS14000009,1974,M11,1974 Nov,8.6
LNS14000009,1974,M12,1974 Dec,9.1
LNS14000009,1975,M01,1975 Jan,10.7
LNS14000009,1975,M02,1975 Feb,11.2
LNS14000009,1975,M03,1975 Mar,12.1
LNS14000009,1975,M04,1975 Apr,12.4
LNS14000009,1975,M05,1975 May,14.3
LNS14000009,1975,M06,1975 Jun,11.7
LNS14000009,1975,M07,1975 Jul,11.6
LNS14000009,1975,M08,1975 Aug,12.1
LNS14000009,1975,M09,1975 Sep,12.7
LNS14000009,1975,M10,1975 Oct,13.0
LNS14000009,1975,M11,1975 Nov,12.4
LNS14000009,1975,M12,1975 Dec,12.1
LNS14000009,1976,M01,1976 Jan,11.4
LNS14000009,1976,M02,1976 Feb,10.7
LNS14000009,1976,M03,1976 Mar,11.0
LNS14000009,1976,M04,1976 Apr,11.7
LNS14000009,1976,M05,1976 May,10.5
LNS14000009,1976,M06,1976 Jun,11.1
LNS14000009,1976,M07,1976 Jul,11.7
LNS14000009,1976,M08,1976 Aug,12.4
LNS14000009,1976,M09,1976 Sep,11.8
LNS14000009,1976,M10,1976 Oct,11.6
LNS14000009,1976,M11,1976 Nov,11.7
LNS14000009,1976,M12,1976 Dec,11.7
LNS14000009,1977,M01,1977 Jan,11.2
LNS14000009,1977,M02,1977 Feb,11.4
LNS14000009,1977,M03,1977 Mar,11.2
LNS14000009,1977,M04,1977 Apr,9.6
LNS14000009,1977,M05,1977 May,9.9
LNS14000009,1977,M06,1977 Jun,10.1
LNS14000009,1977,M07,1977 Jul,9.5
LNS14000009,1977,M08,1977 Aug,9.4
LNS14000009,1977,M09,1977 Sep,9.7
LNS14000009,1977,M10,1977 Oct,9.4
LNS14000009,1977,M11,1977 Nov,9.3
LNS14000009,1977,M12,1977 Dec,8.8
LNS14000009,1978,M01,1978 Jan,9.3
LNS14000009,1978,M02,1978 Feb,9.9
LNS14000009,1978,M03,1978 Mar,9.5
LNS14000009,1978,M04,1978 Apr,8.5
LNS14000009,1978,M05,1978 May,9.6
LNS14000009,1978,M06,1978 Jun,9.1
LNS14000009,1978,M07,1978 Jul,9.5
LNS14000009,1978,M08,1978 Aug,9.1
LNS14000009,1978,M09,1978 Sep,8.9
LNS14000009,1978,M10,1978 Oct,8.5
LNS14000009,1978,M11,1978 Nov,8.4
LNS14000009,1978,M12,1978 Dec,8.7
LNS14000009,1979,M01,1979 Jan,8.2
LNS14000009,1979,M02,1979 Feb,7.7
LNS14000009,1979,M03,1979 Mar,7.9
LNS14000009,1979,M04,1979 Apr,8.2
LNS14000009,1979,M05,1979 May,7.9
LNS14000009,1979,M06,1979 Jun,8.4
LNS14000009,1979,M07,1979 Jul,8.1
LNS14000009,1979,M08,1979 Aug,8.7
LNS14000009,1979,M09,1979 Sep,7.6
LNS14000009,1979,M10,1979 Oct,8.7
LNS14000009,1979,M11,1979 Nov,9.2
LNS14000009,1979,M12,1979 Dec,9.1
LNS14000009,1980,M01,1980 Jan,8.7
LNS14000009,1980,M02,1980 Feb,8.9
LNS14000009,1980,M03,1980 Mar,9.2
LNS14000009,1980,M04,1980 Apr,10.4
LNS14000009,1980,M05,1980 May,10.1
LNS14000009,1980,M06,1980 Jun,10.1
LNS14000009,1980,M07,1980 Jul,10.8
LNS14000009,1980,M08,1980 Aug,10.8
LNS14000009,1980,M09,1980 Sep,11.4
LNS14000009,1980,M10,1980 Oct,10.6
LNS14000009,1980,M11,1980 Nov,9.9
LNS14000009,1980,M12,1980 Dec,10.3
LNS14000009,1981,M01,1981 Jan,10.6
LNS14000009,1981,M02,1981 Feb,11.3
LNS14000009,1981,M03,1981 Mar,10.2
LNS14000009,1981,M04,1981 Apr,9.5
LNS14000009,1981,M05,1981 May,10.0
LNS14000009,1981,M06,1981 Jun,10.3
LNS14000009,1981,M07,1981 Jul,10.0
LNS14000009,1981,M08,1981 Aug,10.0
LNS14000009,1981,M09,1981 Sep,9.6
